"","country","year","admin1","admin2","vaccine_name","target_define","doses","target_number"
"5761","GHA",2022,"Ashanti","Asante Mampong","BCG","LIVE_BIRTH",4833,5736.048
"5762","GHA",2022,"Ashanti","Asokore Mampong","BCG","LIVE_BIRTH",7480,8816.856
"5763","GHA",2022,"Ashanti","Asokwa","BCG","LIVE_BIRTH",5166,6131.22
"5764","GHA",2022,"Ashanti","Atwima Kwanwoma","BCG","LIVE_BIRTH",7297,10591.112
"5765","GHA",2022,"Ashanti","Atwima Mponua","BCG","LIVE_BIRTH",7599,7340.572
"5766","GHA",2022,"Ashanti","Atwima Nwabiagya","BCG","LIVE_BIRTH",8221,7611.712
"5767","GHA",2022,"Ashanti","Atwima Nwabiagya North","BCG","LIVE_BIRTH",6164,7331.22
"5768","GHA",2022,"Ashanti","Bekwai","BCG","LIVE_BIRTH",5894,6634.572
"5769","GHA",2022,"Ashanti","Bosome Freho","BCG","LIVE_BIRTH",3686,3542.656
"5770","GHA",2022,"Ashanti","Bosomtwe","BCG","LIVE_BIRTH",6768,7745.952
"5771","GHA",2022,"Ashanti","Ejisu","BCG","LIVE_BIRTH",8788,8380.728
"5772","GHA",2022,"Ashanti","Ejura-Sekyedumase","BCG","LIVE_BIRTH",10632,6622.524
"5773","GHA",2022,"Ashanti","Juaben","BCG","LIVE_BIRTH",4297,3610.86
"5774","GHA",2022,"Ashanti","Kumasi","BCG","LIVE_BIRTH",37495,19132.184
"5775","GHA",2022,"Ashanti","Kwabre East","BCG","LIVE_BIRTH",9302,13121.884
"5776","GHA",2022,"Ashanti","Kwadaso","BCG","LIVE_BIRTH",11059,7310.84
"5777","GHA",2022,"Ashanti","Obuasi","BCG","LIVE_BIRTH",6221,5259.488
"5778","GHA",2022,"Ashanti","Obuasi East","BCG","LIVE_BIRTH",5564,4773.656
"5779","GHA",2022,"Ashanti","Offinso","BCG","LIVE_BIRTH",8253,6606.188
"5780","GHA",2022,"Ashanti","Offinso North","BCG","LIVE_BIRTH",3984,4407.688
"5781","GHA",2022,"Ashanti","Oforikrom","BCG","LIVE_BIRTH",9758,9704.064
"5782","GHA",2022,"Ashanti","Old Tafo","BCG","LIVE_BIRTH",9269,5670.788
"5783","GHA",2022,"Ashanti","Sekyere Afram Plains","BCG","LIVE_BIRTH",2464,2333.016
"5784","GHA",2022,"Northern","Savelugu","BCG","LIVE_BIRTH",7141,6018.744
"5785","GHA",2022,"Northern","Tamale","BCG","LIVE_BIRTH",28932,16304.544
"5786","GHA",2022,"Northern","Tatale-Sangule","BCG","LIVE_BIRTH",5062,4055.036
"5787","GHA",2022,"Northern","Tolon","BCG","LIVE_BIRTH",7088,5823.244
"5788","GHA",2022,"Northern","Yendi","BCG","LIVE_BIRTH",10430,7306.552
"5789","GHA",2022,"Northern","Zabzugu","BCG","LIVE_BIRTH",5996,4383.432
"5790","GHA",2022,"Oti","Biakoye","BCG","LIVE_BIRTH",3688,3933.4
"5791","GHA",2022,"Oti","Guan","BCG","LIVE_BIRTH",1465,2153.2
"5792","GHA",2022,"Oti","Jasikan","BCG","LIVE_BIRTH",3206,3437.96
"5793","GHA",2022,"Oti","Kadjebi","BCG","LIVE_BIRTH",3574,4020.48
"5794","GHA",2022,"Oti","Krachi East","BCG","LIVE_BIRTH",7070,5510.16
"5795","GHA",2022,"Oti","Krachi Nchumuru","BCG","LIVE_BIRTH",4223,4264.516
"5796","GHA",2022,"Oti","Krachi West","BCG","LIVE_BIRTH",3774,3496.476
"5797","GHA",2022,"Oti","Nkwanta North","BCG","LIVE_BIRTH",6362,6149.76
"5798","GHA",2022,"Oti","Nkwanta South","BCG","LIVE_BIRTH",6108,6551.64
"5799","GHA",2022,"Savannah","Bole","BCG","LIVE_BIRTH",5801,5729.272
"5800","GHA",2022,"Savannah","Central Gonja","BCG","LIVE_BIRTH",7428,6830.4
"5801","GHA",2022,"Savannah","East Gonja","BCG","LIVE_BIRTH",5603,5809.116
"5802","GHA",2022,"Savannah","North Gonja","BCG","LIVE_BIRTH",3639,3508.884
"5803","GHA",2022,"Savannah","North-East Gonja","BCG","LIVE_BIRTH",2696,2609.26
"5804","GHA",2022,"Savannah","Sawla-Tuna-Kalba","BCG","LIVE_BIRTH",5984,5601.196
"5805","GHA",2022,"Central","Assin North","DTP1","SURVIVING_INFANT",3780,4207
"5806","GHA",2022,"Central","Assin South","DTP1","SURVIVING_INFANT",5215,5221
"5807","GHA",2022,"Central","Awutu Senya","DTP1","SURVIVING_INFANT",7715,7429
"5808","GHA",2022,"Central","Awutu Senya East","DTP1","SURVIVING_INFANT",12502,10418
"5809","GHA",2022,"Central","Cape Coast","DTP1","SURVIVING_INFANT",7109,8563
"5810","GHA",2022,"Central","Efutu","DTP1","SURVIVING_INFANT",4870,5292
"5811","GHA",2022,"Central","Ekumfi","DTP1","SURVIVING_INFANT",3329,3259
"5812","GHA",2022,"Central","Gomoa Central","DTP1","SURVIVING_INFANT",3550,4329
"5813","GHA",2022,"Central","Gomoa East","DTP1","SURVIVING_INFANT",13506,13292
"5814","GHA",2022,"Central","Gomoa West","DTP1","SURVIVING_INFANT",7469,6157
"5815","GHA",2022,"Central","Komenda-Edna-Eguafo-Abirem","DTP1","SURVIVING_INFANT",8293,7611
"5816","GHA",2022,"Central","Mfantseman","DTP1","SURVIVING_INFANT",6471,7726
"5817","GHA",2022,"Central","Twifo Ati Morkwa","DTP1","SURVIVING_INFANT",4547,5016
"5818","GHA",2022,"Central","Twifo-Hemang Lower Denkyira","DTP1","SURVIVING_INFANT",2981,3631
"5819","GHA",2022,"Central","Upper Denkyira East","DTP1","SURVIVING_INFANT",4853,5386
"5820","GHA",2022,"Central","Upper Denkyira West","DTP1","SURVIVING_INFANT",4297,4625
"5821","GHA",2022,"Eastern","Abuakwa North","DTP1","SURVIVING_INFANT",3908,4635
"5822","GHA",2022,"Eastern","Abuakwa South","DTP1","SURVIVING_INFANT",4702,3945
"5823","GHA",2022,"Eastern","Achiase","DTP1","SURVIVING_INFANT",4173,3244
"5824","GHA",2022,"Eastern","Akwapim North","DTP1","SURVIVING_INFANT",5011,5194
"5825","GHA",2022,"Eastern","Akwapim South","DTP1","SURVIVING_INFANT",3103,4063
"5826","GHA",2022,"Western","Wassa Amenfi West","DTP1","SURVIVING_INFANT",6492,6173
"5827","GHA",2022,"Western","Wassa East","DTP1","SURVIVING_INFANT",5451,4968
"5828","GHA",2022,"Western North","Aowin","DTP1","SURVIVING_INFANT",5226,6165
"5829","GHA",2022,"Western North","Bia East","DTP1","SURVIVING_INFANT",3757,3113
"5830","GHA",2022,"Western North","Bia West","DTP1","SURVIVING_INFANT",5892,5614
"5831","GHA",2022,"Western North","Bibiani-Anhwiaso-Bekwai","DTP1","SURVIVING_INFANT",6368,7688
"5832","GHA",2022,"Western North","Bodi","DTP1","SURVIVING_INFANT",3213,3618
"5833","GHA",2022,"Western North","Juaboso","DTP1","SURVIVING_INFANT",4670,4536
"5834","GHA",2022,"Western North","Sefwi-Akontombra","DTP1","SURVIVING_INFANT",2795,3796
"5835","GHA",2022,"Western North","Sefwi-Wiawso","DTP1","SURVIVING_INFANT",5775,7021
"5836","GHA",2022,"Western North","Suaman","DTP1","SURVIVING_INFANT",2011,2524
"5837","GHA",2022,"Central","Agona West","DTP3","SURVIVING_INFANT",7410,6451
"5838","GHA",2022,"Central","Ajumako-Enyan-Essiam","DTP3","SURVIVING_INFANT",5885,5802
"5839","GHA",2022,"Central","Asikuma-Odoben-Brakwa","DTP3","SURVIVING_INFANT",6121,6057
"5840","GHA",2022,"Central","Assin Foso","DTP3","SURVIVING_INFANT",4073,4534
"5841","GHA",2022,"Central","Assin North","DTP3","SURVIVING_INFANT",3975,4207
"5842","GHA",2022,"Central","Assin South","DTP3","SURVIVING_INFANT",5265,5221
"5843","GHA",2022,"Central","Awutu Senya","DTP3","SURVIVING_INFANT",7890,7429
"5844","GHA",2022,"Central","Awutu Senya East","DTP3","SURVIVING_INFANT",12308,10418
"5845","GHA",2022,"Central","Cape Coast","DTP3","SURVIVING_INFANT",7825,8563
"5846","GHA",2022,"Central","Efutu","DTP3","SURVIVING_INFANT",5100,5292
"5847","GHA",2022,"Central","Ekumfi","DTP3","SURVIVING_INFANT",3364,3259
"5848","GHA",2022,"Central","Gomoa Central","DTP3","SURVIVING_INFANT",3735,4329
"5849","GHA",2022,"Central","Gomoa East","DTP3","SURVIVING_INFANT",15274,13292
"5850","GHA",2022,"Central","Gomoa West","DTP3","SURVIVING_INFANT",7615,6157
"5851","GHA",2022,"Central","Komenda-Edna-Eguafo-Abirem","DTP3","SURVIVING_INFANT",8271,7611
"5852","GHA",2022,"Central","Mfantseman","DTP3","SURVIVING_INFANT",6784,7726
"5853","GHA",2022,"Central","Twifo Ati Morkwa","DTP3","SURVIVING_INFANT",4707,5016
"5854","GHA",2022,"Central","Twifo-Hemang Lower Denkyira","DTP3","SURVIVING_INFANT",3144,3631
"5855","GHA",2022,"Central","Upper Denkyira East","DTP3","SURVIVING_INFANT",5065,5386
"5856","GHA",2022,"Central","Upper Denkyira West","DTP3","SURVIVING_INFANT",4388,4625
"5857","GHA",2022,"Eastern","Abuakwa North","DTP3","SURVIVING_INFANT",3991,4635
"5858","GHA",2022,"Western","Shama","DTP3","SURVIVING_INFANT",6686,5669
"5859","GHA",2022,"Western","Tarkwa-Nsuaem","DTP3","SURVIVING_INFANT",10265,9709
"5860","GHA",2022,"Western","Wassa Amenfi Central","DTP3","SURVIVING_INFANT",5812,5744
"5861","GHA",2022,"Western","Wassa Amenfi East","DTP3","SURVIVING_INFANT",8597,8157
"5862","GHA",2022,"Western","Wassa Amenfi West","DTP3","SURVIVING_INFANT",6728,6173
"5863","GHA",2022,"Western","Wassa East","DTP3","SURVIVING_INFANT",5439,4968
"5864","GHA",2022,"Western North","Aowin","DTP3","SURVIVING_INFANT",5473,6165
"5865","GHA",2022,"Western North","Bia East","DTP3","SURVIVING_INFANT",3699,3113
"5866","GHA",2022,"Western North","Bia West","DTP3","SURVIVING_INFANT",5831,5614
"5867","GHA",2022,"Western North","Bibiani-Anhwiaso-Bekwai","DTP3","SURVIVING_INFANT",5964,7688
"5868","GHA",2022,"Western North","Bodi","DTP3","SURVIVING_INFANT",3191,3618
"5869","GHA",2022,"Western North","Juaboso","DTP3","SURVIVING_INFANT",4770,4536
"5870","GHA",2022,"Western North","Sefwi-Akontombra","DTP3","SURVIVING_INFANT",2829,3796
"5871","GHA",2022,"Western North","Sefwi-Wiawso","DTP3","SURVIVING_INFANT",6101,7021
"5872","GHA",2022,"Western North","Suaman","DTP3","SURVIVING_INFANT",2049,2524
"5873","GHA",2022,"Bono","Berekum West","MCV1","SURVIVING_INFANT",2307,2970
"5874","GHA",2022,"Bono","Dormaa East","MCV1","SURVIVING_INFANT",3775,3704
"5875","GHA",2022,"Bono","Dormaa Municipal","MCV1","SURVIVING_INFANT",5555,5488
"5876","GHA",2022,"Bono","Dormaa West","MCV1","SURVIVING_INFANT",3108,2908
"5877","GHA",2022,"Bono","Jaman North","MCV1","SURVIVING_INFANT",5131,5695
"5878","GHA",2022,"Bono","Jaman South","MCV1","SURVIVING_INFANT",5701,5316
"5879","GHA",2022,"Bono","Sunyani Municipal","MCV1","SURVIVING_INFANT",7327,8709
"5880","GHA",2022,"Bono","Sunyani West","MCV1","SURVIVING_INFANT",5311,6416
"5881","GHA",2022,"Bono","Tain","MCV1","SURVIVING_INFANT",5550,5602
"5882","GHA",2022,"Bono","Wenchi","MCV1","SURVIVING_INFANT",5603,5968
"5883","GHA",2022,"Bono East","Atebubu-Amanten","MCV1","SURVIVING_INFANT",6506,6772
"5884","GHA",2022,"Bono East","Kintampo North","MCV1","SURVIVING_INFANT",6697,6555
"5885","GHA",2022,"Bono East","Kintampo South","MCV1","SURVIVING_INFANT",4550,4549
"5886","GHA",2022,"Bono East","Nkoranza North","MCV1","SURVIVING_INFANT",3479,3248
"5887","GHA",2022,"Bono East","Nkoranza South","MCV1","SURVIVING_INFANT",5669,5565
"5888","GHA",2022,"Bono East","Pru","MCV1","SURVIVING_INFANT",4818,5043
"5889","GHA",2022,"Bono East","Pru West","MCV1","SURVIVING_INFANT",3665,3763
"5890","GHA",2022,"Bono East","Sene East","MCV1","SURVIVING_INFANT",3857,3870
"5891","GHA",2022,"Bono East","Sene West","MCV1","SURVIVING_INFANT",3956,3781
"5892","GHA",2022,"Bono East","Techiman Municipal","MCV1","SURVIVING_INFANT",8706,10689
"5893","GHA",2022,"Bono East","Techiman North","MCV1","SURVIVING_INFANT",5014,5083
"5894","GHA",2022,"Volta","Akatsi North","MCV1","SURVIVING_INFANT",1736,2296
"5895","GHA",2022,"Volta","Akatsi South","MCV1","SURVIVING_INFANT",4315,4683
"5896","GHA",2022,"Volta","Anloga","MCV1","SURVIVING_INFANT",3135,4779
"5897","GHA",2022,"Volta","Central Tongu","MCV1","SURVIVING_INFANT",3545,4337
"5898","GHA",2022,"Volta","Ho","MCV1","SURVIVING_INFANT",6405,8184
"5899","GHA",2022,"Volta","Ho West","MCV1","SURVIVING_INFANT",4392,4300
"5900","GHA",2022,"Volta","Hohoe","MCV1","SURVIVING_INFANT",3799,4657
"5901","GHA",2022,"Volta","Keta","MCV1","SURVIVING_INFANT",3236,4140
"5902","GHA",2022,"Volta","Ketu North","MCV1","SURVIVING_INFANT",5046,5573
"5903","GHA",2022,"Volta","Ketu South","MCV1","SURVIVING_INFANT",6887,11079
"5904","GHA",2022,"Volta","Kpando","MCV1","SURVIVING_INFANT",2476,3331
"5905","GHA",2022,"Volta","North Dayi","MCV1","SURVIVING_INFANT",2233,2564
"5906","GHA",2022,"Volta","North Tongu","MCV1","SURVIVING_INFANT",4673,5416
"5907","GHA",2022,"Volta","South Dayi","MCV1","SURVIVING_INFANT",2566,3291
"5908","GHA",2022,"Volta","South Tongu","MCV1","SURVIVING_INFANT",4040,5504
"5909","GHA",2022,"Western","Ahanta West","MCV1","SURVIVING_INFANT",7446,7099
"5910","GHA",2022,"Western","Effia-Kwesimintsim","MCV1","SURVIVING_INFANT",7350,7930
"5911","GHA",2022,"Western","Ellembelle","MCV1","SURVIVING_INFANT",5540,5815
"5912","GHA",2022,"Western","Jomoro","MCV1","SURVIVING_INFANT",5204,6041
"5913","GHA",2022,"Western","Mpohor","MCV1","SURVIVING_INFANT",3374,3194
"5914","GHA",2022,"Western","Nzema East","MCV1","SURVIVING_INFANT",4297,4769
"5915","GHA",2022,"Western","Prestea-Huni Valley","MCV1","SURVIVING_INFANT",9434,10133
"5916","GHA",2022,"Greater Accra","Ablekuma North","YFV","SURVIVING_INFANT",4345,7340
"5917","GHA",2022,"Greater Accra","Ablekuma West","YFV","SURVIVING_INFANT",7682,7112
"5918","GHA",2022,"Greater Accra","Accra Metro","YFV","SURVIVING_INFANT",15444,12314
"5919","GHA",2022,"Greater Accra","Ada East","YFV","SURVIVING_INFANT",3607,4043
"5920","GHA",2022,"Greater Accra","Ada West","YFV","SURVIVING_INFANT",3563,4030
"5921","GHA",2022,"Greater Accra","Adentan","YFV","SURVIVING_INFANT",7557,10459
"5922","GHA",2022,"Greater Accra","Ashaiman","YFV","SURVIVING_INFANT",10020,9285
"5923","GHA",2022,"Greater Accra","Ayawaso Central","YFV","SURVIVING_INFANT",6609,4776
"5924","GHA",2022,"Greater Accra","Ayawaso East","YFV","SURVIVING_INFANT",4330,3111
"5925","GHA",2022,"Greater Accra","Ayawaso North","YFV","SURVIVING_INFANT",4017,3524
"5926","GHA",2022,"Greater Accra","Ayawaso West","YFV","SURVIVING_INFANT",5984,3998
"5927","GHA",2022,"Greater Accra","Ga Central","YFV","SURVIVING_INFANT",10141,14229
"5928","GHA",2022,"Greater Accra","Ga East","YFV","SURVIVING_INFANT",10569,12284
"5929","GHA",2022,"Greater Accra","Ga North","YFV","SURVIVING_INFANT",7216,10369
"5930","GHA",2022,"Greater Accra","Ga South","YFV","SURVIVING_INFANT",12412,14941
"5931","GHA",2022,"Greater Accra","Ga West","YFV","SURVIVING_INFANT",12181,13515
"5932","GHA",2022,"Greater Accra","Korle-Klottey","YFV","SURVIVING_INFANT",7491,3733
"5933","GHA",2022,"Greater Accra","Kpone-Katamanso","YFV","SURVIVING_INFANT",11719,17618
"5934","GHA",2022,"Greater Accra","Krowor","YFV","SURVIVING_INFANT",7400,6695
"5935","GHA",2022,"Greater Accra","La-Dade-Kotopon","YFV","SURVIVING_INFANT",9531,6585
"5936","GHA",2022,"Ashanti","Sekyere Central","BCG","LIVE_BIRTH",2802,3990.632
"5937","GHA",2022,"Ashanti","Sekyere East","BCG","LIVE_BIRTH",4154,4054.384
"5938","GHA",2022,"Ashanti","Sekyere Kumawu","BCG","LIVE_BIRTH",3016,3629.932
"5939","GHA",2022,"Ashanti","Sekyere South","BCG","LIVE_BIRTH",5892,5903.904
"5940","GHA",2022,"Ashanti","Suame","BCG","LIVE_BIRTH",6389,6566.084
"5941","GHA",2022,"Bono","Banda","BCG","LIVE_BIRTH",1853,2150.832
"5942","GHA",2022,"Bono","Berekum","BCG","LIVE_BIRTH",5990,5339.332
"5943","GHA",2022,"Bono","Berekum West","BCG","LIVE_BIRTH",1732,3020.108
"5944","GHA",2022,"Bono","Dormaa East","BCG","LIVE_BIRTH",3676,3772.996
"5945","GHA",2022,"Bono","Dormaa Municipal","BCG","LIVE_BIRTH",5126,5602.748
"5946","GHA",2022,"Bono","Dormaa West","BCG","LIVE_BIRTH",3595,2956.768
"5947","GHA",2022,"Bono","Jaman North","BCG","LIVE_BIRTH",5575,5815.404
"5948","GHA",2022,"Bono","Jaman South","BCG","LIVE_BIRTH",5987,5426.564
"5949","GHA",2022,"Bono","Sunyani Municipal","BCG","LIVE_BIRTH",9263,8906.42
"5950","GHA",2022,"Bono","Sunyani West","BCG","LIVE_BIRTH",3819,6555.14
"5951","GHA",2022,"Bono","Tain","BCG","LIVE_BIRTH",6127,5719.796
"5952","GHA",2022,"Bono","Wenchi","BCG","LIVE_BIRTH",6628,6095.116
"5953","GHA",2022,"Bono East","Atebubu-Amanten","BCG","LIVE_BIRTH",6471,6919.636
"5954","GHA",2022,"Bono East","Kintampo North","BCG","LIVE_BIRTH",7707,6697.508
"5955","GHA",2022,"Bono East","Kintampo South","BCG","LIVE_BIRTH",4566,4639.904
"5956","GHA",2022,"Bono East","Nkoranza North","BCG","LIVE_BIRTH",3380,3306.152
"5957","GHA",2022,"Savannah","West Gonja","BCG","LIVE_BIRTH",3314,3591.256
"5958","GHA",2022,"Upper East","Bawku Municipal","BCG","LIVE_BIRTH",5153,5878.664
"5959","GHA",2022,"Upper East","Bawku West","BCG","LIVE_BIRTH",5719,6888.66
"5960","GHA",2022,"Upper East","Binduri","BCG","LIVE_BIRTH",3147,4131.572
"5961","GHA",2022,"Upper East","Bolgatanga East","BCG","LIVE_BIRTH",2018,2585.572
"5962","GHA",2022,"Upper East","Bolgatanga Municipal","BCG","LIVE_BIRTH",6409,6712.044
"5963","GHA",2022,"Upper East","Bongo","BCG","LIVE_BIRTH",5402,5911.172
"5964","GHA",2022,"Upper East","Builsa North","BCG","LIVE_BIRTH",2711,3310.36
"5965","GHA",2022,"Upper East","Builsa South","BCG","LIVE_BIRTH",2222,2493.724
"5966","GHA",2022,"Upper East","Garu","BCG","LIVE_BIRTH",3611,3931.252
"5967","GHA",2022,"Upper East","Kasena-Nankana","BCG","LIVE_BIRTH",3937,5079.712
"5968","GHA",2022,"Upper East","Kasena-Nankana West","BCG","LIVE_BIRTH",3498,4705.616
"5969","GHA",2022,"Upper East","Nabdam","BCG","LIVE_BIRTH",2162,3118.004
"5970","GHA",2022,"Upper East","Pusiga","BCG","LIVE_BIRTH",5283,4288.968
"5971","GHA",2022,"Upper East","Talensi","BCG","LIVE_BIRTH",4071,4553.936
"5972","GHA",2022,"Upper East","Tempane","BCG","LIVE_BIRTH",4761,4552.796
"5973","GHA",2022,"Upper West","Daffiama-Bussie-Issa","BCG","LIVE_BIRTH",2179,2582.68
"5974","GHA",2022,"Upper West","Jirapa","BCG","LIVE_BIRTH",3830,4727.84
"5975","GHA",2022,"Upper West","Lambussie","BCG","LIVE_BIRTH",2377,3087.644
"5976","GHA",2022,"Upper West","Lawra","BCG","LIVE_BIRTH",2548,3386.404
"5977","GHA",2022,"Upper West","Nadowli-Kaleo","BCG","LIVE_BIRTH",3222,4147.036
"5978","GHA",2022,"Upper West","Nandom","BCG","LIVE_BIRTH",2962,3096.24
"5979","GHA",2022,"Eastern","Akyemansa","DTP1","SURVIVING_INFANT",3800,4625
"5980","GHA",2022,"Eastern","Asene Manso Akroso","DTP1","SURVIVING_INFANT",3988,4086
"5981","GHA",2022,"Eastern","Asuogyaman","DTP1","SURVIVING_INFANT",4155,5032
"5982","GHA",2022,"Eastern","Atiwa East","DTP1","SURVIVING_INFANT",3714,3574
"5983","GHA",2022,"Eastern","Atiwa West","DTP1","SURVIVING_INFANT",3753,3438
"5984","GHA",2022,"Eastern","Ayensuano","DTP1","SURVIVING_INFANT",4434,4767
"5985","GHA",2022,"Eastern","Birim Central","DTP1","SURVIVING_INFANT",4978,4038
"5986","GHA",2022,"Eastern","Birim North","DTP1","SURVIVING_INFANT",4223,4292
"5987","GHA",2022,"Eastern","Birim South","DTP1","SURVIVING_INFANT",2753,2420
"5988","GHA",2022,"Eastern","Denkyembour","DTP1","SURVIVING_INFANT",4288,4067
"5989","GHA",2022,"Eastern","Fanteakwa North","DTP1","SURVIVING_INFANT",3873,3269
"5990","GHA",2022,"Eastern","Fanteakwa South","DTP1","SURVIVING_INFANT",3512,3175
"5991","GHA",2022,"Eastern","Kwaebibirem","DTP1","SURVIVING_INFANT",6649,5846
"5992","GHA",2022,"Eastern","Kwahu Afram Plains North","DTP1","SURVIVING_INFANT",4722,3650
"5993","GHA",2022,"Eastern","Kwahu Afram Plains South","DTP1","SURVIVING_INFANT",4375,3947
"5994","GHA",2022,"Eastern","Kwahu East","DTP1","SURVIVING_INFANT",3763,4175
"5995","GHA",2022,"Eastern","Kwahu South","DTP1","SURVIVING_INFANT",4323,4200
"5996","GHA",2022,"Eastern","Kwahu West","DTP1","SURVIVING_INFANT",5675,6791
"5997","GHA",2022,"Eastern","Lower Manya-Krobo","DTP1","SURVIVING_INFANT",4977,5837
"5998","GHA",2022,"Eastern","New Juaben North","DTP1","SURVIVING_INFANT",4505,4711
"5999","GHA",2022,"Eastern","New Juaben South","DTP1","SURVIVING_INFANT",6430,5988
"6000","GHA",2022,"Eastern","Nsawam-Adoagyiri","DTP1","SURVIVING_INFANT",7956,7196
"6001","GHA",2022,"Eastern","Abuakwa South","DTP3","SURVIVING_INFANT",5303,3945
"6002","GHA",2022,"Eastern","Achiase","DTP3","SURVIVING_INFANT",4241,3244
"6003","GHA",2022,"Eastern","Akwapim North","DTP3","SURVIVING_INFANT",4768,5194
"6004","GHA",2022,"Eastern","Akwapim South","DTP3","SURVIVING_INFANT",3490,4063
"6005","GHA",2022,"Eastern","Akyemansa","DTP3","SURVIVING_INFANT",4156,4625
"6006","GHA",2022,"Eastern","Asene Manso Akroso","DTP3","SURVIVING_INFANT",4182,4086
"6007","GHA",2022,"Eastern","Asuogyaman","DTP3","SURVIVING_INFANT",4227,5032
"6008","GHA",2022,"Eastern","Atiwa East","DTP3","SURVIVING_INFANT",3613,3574
"6009","GHA",2022,"Eastern","Atiwa West","DTP3","SURVIVING_INFANT",3903,3438
"6010","GHA",2022,"Eastern","Ayensuano","DTP3","SURVIVING_INFANT",4559,4767
"6011","GHA",2022,"Eastern","Birim Central","DTP3","SURVIVING_INFANT",4710,4038
"6012","GHA",2022,"Eastern","Birim North","DTP3","SURVIVING_INFANT",4406,4292
"6013","GHA",2022,"Eastern","Birim South","DTP3","SURVIVING_INFANT",2832,2420
"6014","GHA",2022,"Eastern","Denkyembour","DTP3","SURVIVING_INFANT",4562,4067
"6015","GHA",2022,"Eastern","Fanteakwa North","DTP3","SURVIVING_INFANT",3905,3269
"6016","GHA",2022,"Eastern","Fanteakwa South","DTP3","SURVIVING_INFANT",3561,3175
"6017","GHA",2022,"Eastern","Kwaebibirem","DTP3","SURVIVING_INFANT",6679,5846
"6018","GHA",2022,"Eastern","Kwahu Afram Plains North","DTP3","SURVIVING_INFANT",4542,3650
"6019","GHA",2022,"Eastern","Kwahu Afram Plains South","DTP3","SURVIVING_INFANT",4556,3947
"6020","GHA",2022,"Eastern","Kwahu East","DTP3","SURVIVING_INFANT",3920,4175
"6021","GHA",2022,"Eastern","Kwahu South","DTP3","SURVIVING_INFANT",3802,4200
"6022","GHA",2022,"Eastern","Kwahu West","DTP3","SURVIVING_INFANT",5875,6791
"6023","GHA",2022,"Central","Abura-Asebu-Kwamankese","MCV1","SURVIVING_INFANT",5410,5956
"6024","GHA",2022,"Central","Agona East","MCV1","SURVIVING_INFANT",4388,4915
"6025","GHA",2022,"Central","Agona West","MCV1","SURVIVING_INFANT",6365,6451
"6026","GHA",2022,"Central","Ajumako-Enyan-Essiam","MCV1","SURVIVING_INFANT",5678,5802
"6027","GHA",2022,"Central","Asikuma-Odoben-Brakwa","MCV1","SURVIVING_INFANT",5491,6057
"6028","GHA",2022,"Central","Assin Foso","MCV1","SURVIVING_INFANT",3730,4534
"6029","GHA",2022,"Central","Assin North","MCV1","SURVIVING_INFANT",4132,4207
"6030","GHA",2022,"Central","Assin South","MCV1","SURVIVING_INFANT",4963,5221
"6031","GHA",2022,"Central","Awutu Senya","MCV1","SURVIVING_INFANT",7043,7429
"6032","GHA",2022,"Central","Awutu Senya East","MCV1","SURVIVING_INFANT",11555,10418
"6033","GHA",2022,"Central","Cape Coast","MCV1","SURVIVING_INFANT",7718,8563
"6034","GHA",2022,"Central","Efutu","MCV1","SURVIVING_INFANT",5079,5292
"6035","GHA",2022,"Central","Ekumfi","MCV1","SURVIVING_INFANT",3221,3259
"6036","GHA",2022,"Central","Gomoa Central","MCV1","SURVIVING_INFANT",3522,4329
"6037","GHA",2022,"Central","Gomoa East","MCV1","SURVIVING_INFANT",14066,13292
"6038","GHA",2022,"Central","Gomoa West","MCV1","SURVIVING_INFANT",7075,6157
"6039","GHA",2022,"Central","Komenda-Edna-Eguafo-Abirem","MCV1","SURVIVING_INFANT",7890,7611
"6040","GHA",2022,"Central","Mfantseman","MCV1","SURVIVING_INFANT",6592,7726
"6041","GHA",2022,"Central","Twifo Ati Morkwa","MCV1","SURVIVING_INFANT",4273,5016
"6042","GHA",2022,"Central","Twifo-Hemang Lower Denkyira","MCV1","SURVIVING_INFANT",2921,3631
